Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
2002-11-11 00:00:00,0.27071401476860046,30.766794204711914,31.229999542236328,20.725000381469727,12.15999984741211,33.59000015258789,17.13550567626953,,71.77999877929688,26.239999771118164,73.8910140991211,17.34000015258789,60.0,20.420000076293945,22.280000686645508,17.09000015258789,63.18000030517578,52.50954055786133,26.93000030517578,5.355000019073486,31.44212532043457,43.125,32.15999984741211,21.997499465942383,,,33.73359680175781,31.010000228881836,53.0,33.869998931884766
2002-11-12 00:00:00,0.2792859971523285,30.688018798828125,31.65999984741211,21.295000076293945,12.869999885559082,33.599998474121094,17.313074111938477,,72.06999969482422,26.93000030517578,75.6692123413086,17.790000915527344,60.02000045776367,20.540000915527344,22.155000686645508,17.09000015258789,63.904998779296875,52.30915832519531,27.2549991607666,5.481249809265137,31.850095748901367,42.70500183105469,32.70000076293945,22.329999923706055,,,34.51600646972656,31.270000457763672,53.849998474121094,34.040000915527344
2002-11-13 00:00:00,0.2783930003643036,30.81056022644043,31.420000076293945,21.524999618530273,13.420000076293945,33.25,17.658349990844727,,72.48999786376953,26.950000762939453,75.86042022705078,18.1200008392334,59.93000030517578,20.950000762939453,22.614999771118164,17.149999618530273,64.33999633789062,50.38167953491211,27.68000030517578,5.452499866485596,30.929790496826172,42.900001525878906,32.81999969482422,22.547500610351562,,,33.90446853637695,31.829999923706055,54.97999954223633,33.400001525878906
2002-11-14 00:00:00,0.29107099771499634,32.34233474731445,31.350000381469727,22.135000228881836,14.0,33.599998474121094,17.87537956237793,,74.98999786376953,27.84000015258789,77.17017364501953,19.209999084472656,60.459999084472656,21.920000076293945,22.56999969482422,17.299999237060547,65.0,51.46946716308594,28.4950008392334,5.653749942779541,31.356735229492188,43.2400016784668,33.81999969482422,22.674999237060547,,,34.444061279296875,31.81999969482422,55.56999969482422,34.5
2002-11-15 00:00:00,0.2848210036754608,32.95504379272461,31.5,22.540000915527344,14.079999923706055,33.775001525878906,18.279844284057617,,75.25,28.31999969482422,76.49139404296875,18.799999237060547,60.150001525878906,22.09000015258789,22.985000610351562,17.3799991607666,64.75,52.83396911621094,28.344999313354492,5.695000171661377,31.356735229492188,43.63999938964844,35.04999923706055,23.225000381469727,,,35.352378845214844,32.119998931884766,55.4900016784668,34.849998474121094
2002-11-18 00:00:00,0.2794640064239502,32.15852355957031,30.920000076293945,22.309999465942383,13.90999984741211,33.900001525878906,18.062814712524414,,75.41999816894531,28.600000381469727,75.6978988647461,18.549999237060547,59.08000183105469,21.889999389648438,22.959999084472656,17.75,63.75,53.96946716308594,27.924999237060547,5.661250114440918,31.233396530151367,43.07500076293945,34.29999923706055,23.24250030517578,,,34.73184585571289,31.31999969482422,53.68000030517578,34.970001220703125
2002-11-19 00:00:00,0.27267900109291077,32.613677978515625,31.399999618530273,22.475000381469727,13.65999984741211,33.76499938964844,17.9345703125,,75.08000183105469,24.90999984741211,74.92351531982422,18.149999618530273,58.79999923706055,21.950000762939453,23.19499969482422,17.84000015258789,64.01000213623047,54.97137451171875,27.43000030517578,5.568749904632568,31.309297561645508,43.54999923706055,34.22999954223633,22.875,,,34.1652717590332,31.329999923706055,52.91999816894531,35.20000076293945
2002-11-20 00:00:00,0.2773210108280182,33.73406219482422,31.729999542236328,23.264999389648438,14.380000114440918,34.025001525878906,18.299575805664062,,77.41000366210938,24.700000762939453,78.02103424072266,19.149999618530273,60.0,23.719999313354492,23.040000915527344,18.049999237060547,64.3550033569336,54.847328186035156,28.309999465942383,5.715000152587891,31.39468765258789,43.994998931884766,35.43000030517578,22.4375,,,35.118553161621094,31.68000030517578,54.400001525878906,35.2400016784668
2002-11-21 00:00:00,0.29196399450302124,34.486820220947266,32.439998626708984,24.010000228881836,15.239999771118164,33.79999923706055,19.286075592041016,,79.94999694824219,24.979999542236328,81.16635131835938,20.209999084472656,59.47999954223633,24.889999389648438,22.8799991607666,18.700000762939453,65.48999786376953,56.125953674316406,28.920000076293945,5.633749961853027,31.309297561645508,43.3650016784668,35.7599983215332,21.22249984741211,,,36.54847717285156,30.209999084472656,53.95000076293945,34.86000061035156
2002-11-22 00:00:00,0.2858929932117462,34.58310317993164,34.0,24.274999618530273,14.890000343322754,33.21500015258789,19.26634407043457,,79.11000061035156,25.149999618530273,80.7170181274414,20.049999237060547,58.54999923706055,24.989999771118164,22.704999923706055,18.639999389648438,64.86499786376953,56.32633590698242,29.110000610351562,5.46875,30.71157455444336,43.290000915527344,36.560001373291016,21.155000686645508,,,35.9729118347168,29.799999237060547,53.7599983215332,34.220001220703125
2002-11-25 00:00:00,0.2851789891719818,34.46931457519531,33.4900016784668,24.34000015258789,14.890000343322754,33.875,19.374860763549805,,79.0,25.450000762939453,82.4091796875,20.479999542236328,58.63999938964844,24.950000762939453,22.55500030517578,18.229999542236328,64.32499694824219,57.54771041870117,29.114999771118164,5.571249961853027,29.99051284790039,42.81999969482422,35.86000061035156,19.112499237060547,,,36.87223434448242,28.979999542236328,53.81999969482422,34.599998474121094
2002-11-26 00:00:00,0.275178998708725,33.18262481689453,33.66999816894531,23.545000076293945,14.449999809265137,33.13999938964844,18.75336456298828,,76.83000183105469,25.020000457763672,81.3193130493164,20.200000762939453,56.40999984741211,24.190000534057617,22.399999618530273,18.219999313354492,62.70000076293945,55.935115814208984,28.450000762939453,5.492499828338623,30.180265426635742,42.209999084472656,35.619998931884766,19.774999618530273,,,35.829017639160156,28.5,53.2400016784668,33.959999084472656
2002-11-27 00:00:00,0.2807140052318573,34.25924301147461,35.02000045776367,24.6299991607666,14.829999923706055,33.439998626708984,19.621484756469727,,79.63999938964844,26.09000015258789,83.84320831298828,20.899999618530273,57.7400016784668,25.190000534057617,23.114999771118164,18.5,64.81500244140625,57.156490325927734,29.040000915527344,5.636250019073486,30.02846336364746,42.51499938964844,36.040000915527344,20.09749984741211,,,37.38484573364258,28.690000534057617,54.84000015258789,34.959999084472656
2002-11-29 00:00:00,0.2767859995365143,34.0754280090332,34.04999923706055,24.950000762939453,14.920000076293945,33.51499938964844,19.55242919921875,,78.87000274658203,26.399999618530273,83.0975112915039,20.8799991607666,57.02000045776367,25.170000076293945,22.81999969482422,18.5,64.92500305175781,56.68893051147461,28.84000015258789,5.597499847412109,29.91461181640625,42.26499938964844,37.2400016784668,20.362499237060547,,,37.66363525390625,28.790000915527344,53.900001525878906,34.79999923706055
2002-12-02 00:00:00,0.2710709869861603,33.80408477783203,34.099998474121094,24.610000610351562,15.0600004196167,33.33000183105469,19.12823486328125,,78.77999877929688,26.469999313354492,83.46080017089844,21.049999237060547,55.70000076293945,25.219999313354492,22.600000381469727,18.739999771118164,64.17500305175781,57.20419692993164,28.844999313354492,5.818749904632568,29.696395874023438,41.400001525878906,36.0,19.162500381469727,,,37.18699645996094,28.639999389648438,54.380001068115234,34.58000183105469
2002-12-03 00:00:00,0.27071401476860046,33.2701530456543,34.2400016784668,23.649999618530273,14.520000457763672,33.57500076293945,18.289709091186523,,78.5,26.0,81.46271514892578,20.309999465942383,55.83000183105469,24.610000610351562,22.450000762939453,18.239999771118164,64.0999984741211,56.125953674316406,28.354999542236328,5.8125,29.582542419433594,42.244998931884766,35.93000030517578,19.732500076293945,,,36.26968765258789,28.600000381469727,53.93000030517578,34.900001525878906
2002-12-04 00:00:00,0.26732099056243896,33.06883239746094,33.93000030517578,23.364999771118164,14.430000305175781,33.900001525878906,17.441320419311523,,76.3499984741211,26.010000228881836,80.00955963134766,19.670000076293945,56.72999954223633,24.700000762939453,22.81999969482422,18.3700008392334,64.0,56.14503860473633,28.270000457763672,5.762499809265137,29.354839324951172,43.025001525878906,35.560001373291016,20.770000457763672,,,35.900962829589844,29.549999237060547,54.439998626708984,34.77000045776367
2002-12-05 00:00:00,0.26124998927116394,32.70120620727539,32.959999084472656,23.165000915527344,14.109999656677246,33.974998474121094,17.401859283447266,,74.44999694824219,25.969999313354492,79.40726470947266,18.959999084472656,55.869998931884766,23.610000610351562,22.514999389648438,18.780000686645508,62.95000076293945,56.51717758178711,27.670000076293945,5.668749809265137,29.127134323120117,42.6150016784668,35.400001525878906,20.825000762939453,,,35.136539459228516,28.690000534057617,53.02000045776367,34.77000045776367
2002-12-06 00:00:00,0.26696398854255676,32.91128158569336,33.400001525878906,23.084999084472656,14.180000305175781,34.17499923706055,16.93820571899414,,74.5,26.100000381469727,78.6998062133789,18.709999084472656,55.27000045776367,24.43000030517578,22.700000762939453,17.969999313354492,63.04999923706055,55.88740539550781,27.735000610351562,5.639999866485596,29.41176414489746,42.974998474121094,35.290000915527344,20.837499618530273,,,36.14378356933594,29.81999969482422,53.040000915527344,35.150001525878906
2002-12-09 00:00:00,0.26339301466941833,32.035980224609375,32.400001525878906,22.5,13.5,33.65999984741211,16.62252426147461,,73.44999694824219,25.75,76.0898666381836,17.68000030517578,55.560001373291016,23.260000228881836,22.549999237060547,17.399999618530273,62.025001525878906,56.05915832519531,26.764999389648438,5.445000171661377,29.629980087280273,43.189998626708984,34.58000183105469,20.232500076293945,,,34.444061279296875,29.5,51.849998474121094,34.5099983215332
2002-12-10 00:00:00,0.27285701036453247,32.30732345581055,32.25,22.774999618530273,13.930000305175781,34.224998474121094,16.809959411621094,,74.0,26.899999618530273,77.24665069580078,18.1299991607666,55.86000061035156,24.149999618530273,23.25,17.350000381469727,62.54999923706055,56.29771041870117,27.0049991607666,5.411250114440918,30.1043643951416,43.82500076293945,35.25,20.454999923706055,,,34.48902893066406,30.260000228881836,52.4900016784668,35.040000915527344
2002-12-11 00:00:00,0.2766070067882538,32.088497161865234,32.529998779296875,22.854999542236328,13.850000381469727,33.92499923706055,16.632389068603516,,73.47000122070312,26.770000457763672,77.85850524902344,18.15999984741211,56.16999816894531,24.09000015258789,23.375,17.200000762939453,62.35499954223633,55.71564865112305,27.329999923706055,5.394999980926514,29.99051284790039,43.72999954223633,35.220001220703125,20.767499923706055,,,34.75882339477539,30.110000610351562,52.0,35.02000045776367
2002-12-12 00:00:00,0.27125000953674316,32.07974624633789,32.04999923706055,22.559999465942383,14.109999656677246,33.935001373291016,16.642255783081055,,74.2300033569336,27.290000915527344,76.64435577392578,18.190000534057617,55.04999923706055,24.149999618530273,22.934999465942383,17.399999618530273,61.82500076293945,54.54198455810547,27.084999084472656,5.474999904632568,29.525617599487305,43.849998474121094,34.779998779296875,20.940000534057617,,,34.533992767333984,29.350000381469727,51.380001068115234,34.880001068115234
2002-12-13 00:00:00,0.26410698890686035,31.458282470703125,31.399999618530273,22.299999237060547,13.399999618530273,33.814998626708984,16.296979904174805,,73.0999984741211,26.389999389648438,76.4818344116211,17.579999923706055,54.90999984741211,23.6200008392334,22.924999237060547,17.34000015258789,60.8849983215332,54.713741302490234,26.25,5.316249847412109,28.937381744384766,43.70500183105469,33.970001220703125,20.479999542236328,,,34.80379104614258,29.1200008392334,50.540000915527344,35.040000915527344
2002-12-16 00:00:00,0.26517900824546814,32.228546142578125,31.920000076293945,23.139999389648438,13.670000076293945,34.224998474121094,16.65212059020996,,74.52999877929688,26.709999084472656,78.03059387207031,18.219999313354492,55.58000183105469,24.799999237060547,22.864999771118164,17.3799991607666,61.82500076293945,55.82061004638672,27.239999771118164,5.528749942779541,29.459203720092773,44.025001525878906,35.36000061035156,20.674999237060547,,,35.918949127197266,28.93000030517578,51.939998626708984,35.86000061035156
2002-12-17 00:00:00,0.26928600668907166,32.20228576660156,31.850000381469727,22.915000915527344,13.65999984741211,33.95000076293945,16.800094604492188,,74.69000244140625,25.700000762939453,76.77820587158203,17.889999389648438,54.66999816894531,25.020000457763672,22.459999084472656,15.989999771118164,60.75,55.6297721862793,27.18000030517578,5.337500095367432,28.918405532836914,43.70000076293945,34.95000076293945,20.59000015258789,,,35.21747970581055,29.1299991607666,50.939998626708984,35.52000045776367
2002-12-18 00:00:00,0.2601790130138397,31.545812606811523,32.02000045776367,22.799999237060547,13.220000267028809,33.71500015258789,16.30684471130371,,73.69999694824219,25.469999313354492,75.65009307861328,17.1299991607666,53.70000076293945,24.0,22.270000457763672,15.960000038146973,60.43000030517578,54.2557258605957,26.764999389648438,5.241250038146973,28.728652954101562,43.685001373291016,34.29999923706055,20.502500534057617,,,35.29841613769531,28.90999984741211,50.380001068115234,35.540000915527344
2002-12-19 00:00:00,0.2535710036754608,31.41451644897461,32.25,22.614999771118164,13.0,33.125,15.981300354003906,,70.30000305175781,24.940000534057617,75.20076751708984,17.0,53.40999984741211,23.329999923706055,22.059999465942383,15.640000343322754,60.150001525878906,53.70228958129883,26.55500030517578,5.191249847412109,28.55787467956543,42.849998474121094,33.9900016784668,20.5,,,34.88473129272461,28.979999542236328,50.15999984741211,35.150001525878906
2002-12-20 00:00:00,0.2524999976158142,32.40360641479492,32.709999084472656,23.25,13.270000457763672,33.32500076293945,16.237789154052734,,71.86000061035156,24.829999923706055,76.28107452392578,17.010000228881836,54.52000045776367,24.8700008392334,22.040000915527344,15.75,62.064998626708984,53.77862548828125,26.520000457763672,5.637499809265137,28.927894592285156,43.84000015258789,34.220001220703125,20.272499084472656,,,35.9729118347168,29.700000762939453,50.790000915527344,35.70000076293945
2002-12-23 00:00:00,0.25874999165534973,32.30732345581055,32.790000915527344,23.174999237060547,13.4399995803833,33.3849983215332,16.405494689941406,,70.6500015258789,24.450000762939453,76.73040008544922,17.209999084472656,54.5,24.709999084472656,22.19499969482422,15.550000190734863,61.779998779296875,54.05534362792969,27.0,5.537499904632568,29.563566207885742,43.845001220703125,34.029998779296875,20.93000030517578,,,35.88297653198242,29.209999084472656,49.59000015258789,35.75
2002-12-24 00:00:00,0.256428986787796,31.91343879699707,32.650001525878906,23.200000762939453,13.350000381469727,33.32500076293945,16.188465118408203,,69.37000274658203,24.200000762939453,76.25238800048828,16.780000686645508,54.900001525878906,24.200000762939453,22.114999771118164,15.479999542236328,61.71500015258789,54.32251739501953,26.90999984741211,5.506249904632568,29.772296905517578,43.76499938964844,33.900001525878906,21.0674991607666,,,35.523250579833984,29.049999237060547,49.70000076293945,35.41999816894531
